Source,Title,Company,Link,Category
JobsDB,Quality Technician,TE Connectivity Corporate Office Singapore,https://th.jobsdb.com/job/91281937,IT Related
JobsDB,Inspector/Eng Technician (Site Supervision and QAQC) - Electrical,"Aurecon Consulting (Thailand) Co., Ltd.",https://th.jobsdb.com/job/91079766,IT Related
JobsDB,QC Chemist (Fluent English) / Gases / Lamphun / 35K,"CONNECT ENERGY (THAILAND) CO., LTD.",https://th.jobsdb.com/job/91324257,IT Related
JobsDB,Senior Software Engineer (React.js & Nest.js),SKILLLANE TECHNOLOGY PUBLIC COMPANY LIMITED,https://th.jobsdb.com/job/90902390,Software Developer
JobsDB,Construction Quality Manager (CONQUAS),DayOne Data Center,https://th.jobsdb.com/job/91144000,IT Related
JobsDB,Customer Quality Engineer (CQE),"Hi-P (Thailand) Co., Ltd.",https://th.jobsdb.com/job/90941505,IT Related
JobsDB,System Analyst (Contract),PTT Digital Solutions Company Limited,https://th.jobsdb.com/job/91090933,Data Analyst & System Analyst
JobsDB,Process Quality Engineer (6 Days work),"Top Link Industrial (Thailand) Co., Ltd.",https://th.jobsdb.com/job/90392407,IT Related
JobsDB,Security Consultant,"Arise by INFINITAS Co., Ltd.",https://th.jobsdb.com/job/90984071,IT Related
JobsDB,IT Engineer,"Bluechips Microhouse Co., Ltd.",https://th.jobsdb.com/job/90888452,IT Related
JobsDB,Quality Engineer,CANADIAN SOLAR MANUFACTURING (THAILAND) COMPANY LIMITED,https://th.jobsdb.com/job/91301642,IT Related
JobsDB,QA Engineer,"Standard Can Co., Ltd.",https://th.jobsdb.com/job/90891018,IT Related
JobsDB,Automation (PLC) Engineer (Aluminum Wheel Manufacturing) (35-50K),MRIT,https://th.jobsdb.com/job/91261865,IT Related
JobsDB,Quality Engineer/Engineer(FPC/Injection/Product/Lab/Calibration & Metrology,NOK Precision Component (Thailand) Ltd.,https://th.jobsdb.com/job/90931363,IT Related
JobsDB,*URGENT* IQC Supervisor - Chonburi (ID: 698526),PERSOL Thailand,https://th.jobsdb.com/job/91276530,IT Related
JobsDB,System Analyst / Programmer,"Fabrinet Co., Ltd.",https://th.jobsdb.com/job/91055028,Data Analyst & Software Developer & System Analyst
JobsDB,Business Analyst,"T.D. Software Co., Ltd.",https://th.jobsdb.com/job/90989516,Data Analyst
JobsDB,Product Owner,HUMANICA Public Company Limited,https://th.jobsdb.com/job/91323394,IT Related
JobsDB,QA/ QC (Water & Waste Engineering),PERSOL Thailand,https://th.jobsdb.com/job/90846076,IT Related
JobsDB,Supplier Quality Engineer,"Meshtec International Co., Ltd.",https://th.jobsdb.com/job/90958465,IT Related
JobsDB,QA Engineer,SAM Precision (Thailand) Limited,https://th.jobsdb.com/job/91248084,IT Related
JobsDB,Business Analyst - Contract (Max 90k),PERSOL Thailand,https://th.jobsdb.com/job/91019938,Data Analyst
JobsDB,SAP FICO Functional (New Graduate Are Welcome),"CPF IT CENTER CO., LTD.",https://th.jobsdb.com/job/91010239,IT Related
JobsDB,SR QLTY REALIBILITY ENGINEER (After Market) DDN,TE Connectivity Manufacturing Lamphun,https://th.jobsdb.com/job/91000223,IT Related
JobsDB,*URGENT* QA @Samut Prakan (ID: 697645),PERSOL Thailand,https://th.jobsdb.com/job/91091907,IT Related
JobsDB,Project Management Engineer,NV GOTION COMPANY LIMITED,https://th.jobsdb.com/job/90965783,IT Related
JobsDB,Assistant Chemical lab Manager (Saraburi),Cargill Group Thailand,https://th.jobsdb.com/job/91046668,IT Related
JobsDB,QC/QA Officer(NewSetUP Lakchai MuangYang Industry Rayong),BIRLA CARBON (THAILAND) PUBLIC COMPANY LIMITED,https://th.jobsdb.com/job/90937558,IT Related
JobsDB,PLC Engineer - Pathum Thani and BKK - Up to 35K (ID: 697538),PERSOL Thailand,https://th.jobsdb.com/job/90831675,IT Related
JobsDB,NPI Engineer,"Identiv (Thailand) Co., Ltd.",https://th.jobsdb.com/job/91282737,IT Related
JobsDB,Chemist (Shift) - QA/QC,Aditya Birla Chemicals (Thailand) Ltd.,https://th.jobsdb.com/job/91099576,IT Related
JobsDB,EMC Test Engineer (R&D Division),Daikin Industries (Thailand) Ltd.,https://th.jobsdb.com/job/90837181,IT Related
JobsDB,Business Analyst (Mid-Senior Level),The Gang Technology Company Limited,https://th.jobsdb.com/job/91020704,Data Analyst
JobsDB,Product Engineer/Manufacturing Engineer(Electrical &Telecommunication),"LIGENTCOMM CO., LTD.",https://th.jobsdb.com/job/91198928,IT Related
JobsDB,Failure Analysis Engineer (Chonburi),"Fabrinet Co., Ltd.",https://th.jobsdb.com/job/90801058,Data Analyst
JobsDB,"Field Application Engineer, Service Engineer (SMT Machine)","TEST RESEARCH INNOVATION (THAILAND) CO., LTD.",https://th.jobsdb.com/job/90804271,IT Related
JobsDB,QC Supervisor (ISO 13485) - Medical Device - Ayutthaya (ID: 694718),PERSOL Thailand,https://th.jobsdb.com/job/90997144,IT Related
JobsDB,Product Engineer - EE/ME (Chachoengsao),Delta Electronics (Thailand) Public Company Limited,https://th.jobsdb.com/job/91314738,IT Related
JobsDB,QLTY & REALIABILITY ENGINEER II (Automotive),TE Connectivity Manufacturing Chachoengsao,https://th.jobsdb.com/job/91000021,IT Related
JobsDB,QA&QC Manager,"KING MARINE FOODS CO., LTD.",https://th.jobsdb.com/job/90498657,IT Related
JobsDB,Senior Food Safety and Quality,"Jackson Grant Recruitment Co., Ltd.",https://th.jobsdb.com/job/90843848,IT Related
JobsDB,Process Engineer - Mechanical Parts,"ETA (Thailand) Co., Ltd.",https://th.jobsdb.com/job/90854182,IT Related
JobsDB,DG/DQ/Metadata Analyst (Contract),"Inteltion Co., Ltd.",https://th.jobsdb.com/job/91165695,Data Analyst
JobsDB,R&D Packaging Assistant Manager - (Hua Hin Based),Dole Thailand Ltd.,https://th.jobsdb.com/job/91303083,IT Related
JobsDB,SR MGR QLTY & RELIABILITY ENGINEERING (Advance Quality Engineer) DDN,TE Connectivity Manufacturing Lamphun,https://th.jobsdb.com/job/91000170,IT Related
JobsDB,Production Supervisor - Chachoengsao,Delta Electronics (Thailand) Public Company Limited,https://th.jobsdb.com/job/91337853,IT Related
JobsDB,Chemical Engineer,"Global Chemical Co., Ltd.",https://th.jobsdb.com/job/90843190,IT Related
JobsDB,Software Tester (QA) - (Junior/ Senior),Sirisoft Public Company Limited,https://th.jobsdb.com/job/91363257,IT Related
JobsDB,Ai - QA Tester,"PERFECT COMPUTER SOLUTIONS CO.,LTD.",https://th.jobsdb.com/job/91356697,IT Related
JobsDB,QA Engineer (Good English),"Tech Combine Co., Ltd.",https://th.jobsdb.com/job/91325003,IT Related
JobsDB,QA/Tester,"AGNOS HEALTH CO., LTD.",https://th.jobsdb.com/job/91330287,IT Related
JobsDB,Middle QA Engineer,Boonmee Lab,https://th.jobsdb.com/job/91261092,IT Related
JobsDB,Automate QA Engineer,Gofive Company Limited,https://th.jobsdb.com/job/91143598,IT Related
JobsDB,IT QA / Tester ประจำสีลม (สัญญาจ้าง 8 เดือน),"Chan Wanich Co., Ltd. (BU8)",https://th.jobsdb.com/job/91048563,IT Related
JobsDB,Product Quality Assurance (Monee),"Shopee (Thailand) Co., Ltd.",https://th.jobsdb.com/job/91113199,IT Related
JobsDB,Software Tester,"W2S Software Co.,Ltd.",https://th.jobsdb.com/job/91016594,IT Related
JobsDB,QA Engineer,"HARMONYX SOLUTION CO., LTD.",https://th.jobsdb.com/job/91145121,IT Related
JobsDB,Quality Assurance (QA),CyberNet,https://th.jobsdb.com/job/91231233,IT Related
JobsDB,Software Tester/QA Engineer - Junior to Mid level [Work Hybrid],"Quantium Technology Co., Ltd.",https://th.jobsdb.com/job/91254834,IT Related
JobsDB,Software Tester,"TNT Media & Network Co., Ltd.",https://th.jobsdb.com/job/91045476,IT Related
JobsDB,Software Tester,"Carmen Software Co.,Ltd",https://th.jobsdb.com/job/90967575,IT Related
JobsDB,QA Automation (Mobile),"Niya Grand Services Recruitment Co.,Ltd.",https://th.jobsdb.com/job/91112917,IT Related
JobsDB,Quality Assurance Engineer | Software Tester | QA,Talata Group,https://th.jobsdb.com/job/91076974,IT Related
JobsDB,QA Engineer,Dentsu Cxm,https://th.jobsdb.com/job/89297328,IT Related
JobsDB,Software Tester,"Any Technology (Thailand) Co., Ltd.",https://th.jobsdb.com/job/90890007,IT Related
JobsDB,Tester Lead,Advanced Info Service Public Company Limited (AIS),https://th.jobsdb.com/job/91021503,IT Related
JobsDB,QA Engineer (Contract),"MEKHA V CO., LTD.",https://th.jobsdb.com/job/90840490,IT Related
JobsDB,Software Tester (Junior/Manual- Automate),MFEC Public Company Limited,https://th.jobsdb.com/job/90989850,IT Related
JobsDB,Software Quality Assurance/ Software tester,Kasikorn Securities PCL,https://th.jobsdb.com/job/90888466,IT Related
JobsDB,Software Tester,"BIGGOLD DIGITAL INNOVATION CO., LTD.",https://th.jobsdb.com/job/90865165,IT Related
JobsDB,Automation Tester (Contract 6 Months),"Niya Grand Services Recruitment Co.,Ltd.",https://th.jobsdb.com/job/90887557,IT Related
JobsDB,Software Test Engineer - Automation (MRT Samyan),"Flowaccount Co., Ltd.",https://th.jobsdb.com/job/90845364,IT Related
JobsDB,QA Team Lead – Fintech (DeeMoney),"Sawasdeeshop Co., Ltd.",https://th.jobsdb.com/job/90847854,IT Related
JobsDB,QA Automation Tester (5 days on-site) - All levels,Capco Consultancy (Thailand) Company Limited,https://th.jobsdb.com/job/90598122,IT Related
JobsDB,NPI/NTI Test Engineer,NXP Manufacturing (Thailand) Ltd.,https://th.jobsdb.com/job/91162602,IT Related
JobsDB,Automotive Performance Tester,"FPT Software (Thailand) Co., Ltd.",https://th.jobsdb.com/job/90862180,IT Related
JobsDB,Mobile localization Test （camera）Engineer / Software tester,"V Tech Mobile Communication Co.,Ltd.",https://th.jobsdb.com/job/90846225,IT Related
JobsDB,Advanced Process Engineer,Magnecomp Precision Technology PCL.,https://th.jobsdb.com/job/91350909,IT Related
JobsDB,Inprocess Inspection (QC) Engineer (PELMEC Bearing),NMB-Minebea Thai Ltd.,https://th.jobsdb.com/job/91250482,IT Related
JobsDB,Quality Assurance Engineer,"Summit Chugoku Seira Co., Ltd.",https://th.jobsdb.com/job/91234899,IT Related
JobsDB,QC Engineer - In Process,"Bernina (Thailand) Co., Ltd.",https://th.jobsdb.com/job/91290404,IT Related
JobsDB,Product Engineer (Motion Sensors),Private Advertiser,https://th.jobsdb.com/job/90842062,IT Related
JobsDB,Architectural Site Quality Inspector (Factory),Turner Consulting (Thailand) Limited,https://th.jobsdb.com/job/91192920,IT Related
JobsDB,Process Development Manager (Electrical Engineering Expert),Magnecomp Precision Technology PCL.,https://th.jobsdb.com/job/91350717,IT Related
JobsDB,Internship student: Software Engineer,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",https://th.jobsdb.com/job/90989876,Software Developer
JobsDB,2025-2026 NCG_NPI/NTI Test Engineer,NXP Manufacturing (Thailand) Ltd.,https://th.jobsdb.com/job/90811586,IT Related
JobsDB,"Engineer, Vehicle Quality Assurance","NISSAN MOTOR (THAILAND) CO., LTD.",https://th.jobsdb.com/job/90804866,IT Related
JobsDB,Software Developer,"Any Technology (Thailand) Co., Ltd.",https://th.jobsdb.com/job/90889505,Software Developer
JobsDB,"Substation Electrical Inspector (Luang Prabang Province, Lao PDR)",CK Power Public Company Limited,https://th.jobsdb.com/job/91308467,IT Related
JobsDB,"Engineer, Design Verification Engineering","Analog Devices (Thailand) Co., Ltd.",https://th.jobsdb.com/job/89660676,IT Related
JobsDB,"Operator 1, Test Manufacturing","Analog Devices (Thailand) Co., Ltd.",https://th.jobsdb.com/job/88691888,IT Related
JobsDB,Technician Inspector,Laguna Grande Limited,https://th.jobsdb.com/job/90880728,IT Related
JobsDB,Scrum Master / Delivery Lead,บริษัท ทรานส์ฟอร์เมชั่นนอล จำกัด,https://th.jobsdb.com/job/91252225,IT Related
JobsDB,Automation Engineer (Entry level),"Prime Products Industry Co., Ltd.",https://th.jobsdb.com/job/91286779,IT Related
JobsDB,Quality Control Assistant Manager,"COSMAX (Thailand) Co., Ltd.",https://th.jobsdb.com/job/91324587,IT Related
JobsDB,Manufacturing Quality Engineer (MQE),"Mloptic (Thailand) Co., Ltd.",https://th.jobsdb.com/job/91126724,IT Related
JobsDB,Project Quality Enigneer,"ARC AUTOMOTIVE (THAILAND) CO., LTD.",https://th.jobsdb.com/job/90925931,IT Related
JobsDB,Technical Support,"AI and Robotics Ventures Co., Ltd. (ROVULA (THAILAND) CO., LTD.)",https://th.jobsdb.com/job/90862869,IT Related
JobsDB,Engineer – Packaging & Process Improvement,"IPACK Logistics Co., Ltd.",https://th.jobsdb.com/job/91153025,IT Related
JobsDB,Engineer – Packaging & Process Improvement,"IPACK Logistics Co., Ltd.",https://th.jobsdb.com/job/91148064,IT Related
JobsDB,NPI Manufacturing Test Engineer,Ciena Communications (Thailand) Limited,https://th.jobsdb.com/job/88607699,IT Related
JobsDB,Project Manager,"Abhidi Solution (Thai) Co., Ltd.",https://th.jobsdb.com/job/91341596,IT Related
JobsDB,Search Quality Rater -Thai(Thailand),Welo Data,https://th.jobsdb.com/job/89902233,IT Related
JobsDB,"Software Engineer, Custom Commerce Core (All Levels)",Coda Payments (Thailand) Ltd.,https://th.jobsdb.com/job/89318413,Software Developer
JobsDB,Lead Quality Inspector,Laguna Grande Limited,https://th.jobsdb.com/job/90511358,IT Related
JobsDB,Quality Engineer II,Donaldson (Thailand) Limited,https://th.jobsdb.com/job/89122685,IT Related
JobsDB,Sales Executive – Laboratory Testing Services,TUV NORD (THAILAND) LTD.,https://th.jobsdb.com/job/90868283,IT Related
JobsDB,Intern - Test Development Engineer,"Analog Devices (Thailand) Co., Ltd.",https://th.jobsdb.com/job/90043098,IT Related
JobsDB,Senior Officer (Accounting),Daikin Compressor Industries Ltd.,https://th.jobsdb.com/job/90891390,IT Related
JobsDB,Data Analyst,Odixcity Consulting,https://th.jobsdb.com/job/90633578,Data Analyst
JobsDB,"Data Analyst (SQL, Python) (Campaign Analytics)",Muang Thai Life Assurance Public Company Limited,https://th.jobsdb.com/job/90926406,Data Analyst
JobsDB,Data Engineer,"Triple Dot Consulting Co., Ltd.",https://th.jobsdb.com/job/91315811,Data Engineer
JobsDB,Business Intelligence Engineer (BI),Bangkok Insurance Public Company Limited,https://th.jobsdb.com/job/91372851,IT Related
JobsDB,Data Science and Business Intelligence,B.Grimm Power Public Company Limited,https://th.jobsdb.com/job/90929950,IT Related
JobsDB,Senior Data Intelligence (SPX),"Shopee (Thailand) Co., Ltd.",https://th.jobsdb.com/job/91372779,IT Related
JobsDB,"Specialist, Data Engineer",Big C Supercenter Public Company Limited,https://th.jobsdb.com/job/91092046,Data Engineer
JobsDB,"Data Platform Developer (Bangkok-based, 6-month Contract)",Agoda Company Pte. Ltd,https://th.jobsdb.com/job/90928271,Software Developer
JobsDB,BI Developer,Ripples Commerce,https://th.jobsdb.com/job/91318018,Software Developer
JobsDB,Enterprise Architecture Consultant (Data Domain),"TMES CO.,LTD.",https://th.jobsdb.com/job/91288242,IT Related
JobsDB,Data Analyst (Internal Audit Team),Big C Supercenter Public Company Limited,https://th.jobsdb.com/job/91259530,Data Analyst
JobsDB,Senior Data Engineer,CP Axtra (Makro),https://th.jobsdb.com/job/91326106,Data Engineer
JobsDB,Senior Data Engineer,KASIKORN Business-Technology Group,https://th.jobsdb.com/job/91089661,Data Engineer
JobsDB,Data Engineer (Innovation),Bangkok Bank Public Company Limited,https://th.jobsdb.com/job/91020496,Data Engineer
JobsDB,Data Analyst Specialist,Triple T Broadband Public Company Limited,https://th.jobsdb.com/job/91069522,Data Analyst
JobsDB,Business Intelligence (Senior-Manager),"ALL NOW LOGISTICS CO., LTD.",https://th.jobsdb.com/job/91121953,IT Related
JobsDB,Data Platform Engineer (Azure) – Contractor,KASIKORN Business-Technology Group,https://th.jobsdb.com/job/91035026,Data Engineer
JobsDB,Data Engineer,Bluebik Group PLC.,https://th.jobsdb.com/job/91176138,Data Engineer
JobsDB,Data Engineer,TPCS Public Company Limited,https://th.jobsdb.com/job/90993068,Data Engineer
JobsDB,"Data Engineer (Data Pipeline, ETL, SQL Script, ...)","Soilfish Co., Ltd.",https://th.jobsdb.com/job/91222707,Data Engineer
JobsDB,Business Analytics Team (BAT) – Foods Greater Asia,Adecco New Petchburi Limited,https://th.jobsdb.com/job/91148362,IT Related
JobsDB,Data Engineer (Senior Level),Gunkul Engineering Public Company Limited,https://th.jobsdb.com/job/91125425,Data Engineer
JobsDB,"BI Analyst, Manager l Python, SQL, PowerBI l (ID: 697101)",PERSOL Thailand,https://th.jobsdb.com/job/90904357,Data Analyst
JobsDB,Lead Data Engineer,Cathcart Associates Asia Recruitment Ltd.,https://th.jobsdb.com/job/91224211,Data Engineer
JobsDB,"Senior Data Engineer (Cloud Data platforms Azure, AWS)",Sri Trang Agro - Industry Public Company Limited,https://th.jobsdb.com/job/91091450,Data Engineer
JobsDB,Data Engineer (Contract),PRTR Group Public Company Limited,https://th.jobsdb.com/job/91091559,Data Engineer
JobsDB,Business Intelligence and Data Governance Manager,JAC Recruitment Thailand,https://th.jobsdb.com/job/90814301,IT Related
JobsDB,Senior Data Scientist,Bluebik Group PLC.,https://th.jobsdb.com/job/91018057,Data Scientist
JobsDB,Senior Data Engineer,PTTEP Services Limited,https://th.jobsdb.com/job/90907288,Data Engineer
JobsDB,Sr.Data Engineer (Contract),G-Able Public Company Limited,https://th.jobsdb.com/job/90802846,Data Engineer
JobsDB,Senior Data Scientist,Lotus's,https://th.jobsdb.com/job/91031201,Data Scientist
JobsDB,Senior Data Engineer (Contract),CGP Recruitment (Thailand) Company Limited,https://th.jobsdb.com/job/90841761,Data Engineer
JobsDB,Digital Solutions Developer (3-Year Contract),Silicon Craft Technology PLC,https://th.jobsdb.com/job/91042977,Software Developer
JobsDB,Data Engineer (Middle),"aCommerce Co., Ltd.",https://th.jobsdb.com/job/91360839,Data Engineer
JobsDB,BI Engineer / Data Analyst (AWS QuickSight & Thai Speaking),"P.S.P. Innovations Co., Ltd.",https://th.jobsdb.com/job/91251616,Data Analyst & Data Engineer
JobsDB,Data Engineer,KSoft,https://th.jobsdb.com/job/91319466,Data Engineer
JobsDB,Data Intelligence Solutions Specialist,"Rhenus Logistics Co., Ltd.",https://th.jobsdb.com/job/91241169,IT Related
JobsDB,Business Intelligence (Monee),"Shopee (Thailand) Co., Ltd.",https://th.jobsdb.com/job/91045943,IT Related
